"","rt.x","trial_type","trial_index","time_elapsed","internal_node_id","subject","browser_name","browser_type","completed","interaction","windowWidth","windowHeight","stimulus","trial_condition","whiteNonwhiteRatio","incomeRatio","nNonWhiteTrial","nWhiteTrial","nNonWhiteFemale","nWhiteFemale","trial_orgname","fairness","team_work","work_in_team","distrust","rt.y","s1_earn_reward","s2_inferior","s3_group_dominate","s4_bottom_deserve","s5_group_equality","s6_group_equal_unjust","s7_act_equalize","s8_succeed_equal","b1_just_world","b2_people_deserve","b3_confident_justice","b4_compensate_injustice","b5_injust_exeception","b6_fair_decision","ethnic","age","children","economic","edu","employment","gender","gender_description","income","ladder","marital","social","followup_response","attention_check","start_response"
"309",33119,"survey-html-form",6,265057,"0.0-3.0-0.3","l5ev1oqaumm6ovy","Chrome",103,TRUE,"[{""event"":""blur"",""trial"":1,""time"":12684},{""event"":""blur"",""trial"":1,""time"":12684},{""event"":""focus"",""trial"":1,""time"":14355},{""event"":""focus"",""trial"":1,""time"":14355},{""event"":""blur"",""trial"":6,""time"":240909},{""event"":""blur"",""trial"":6,""time"":240909},{""event"":""focus"",""trial"":6,""time"":245627},{""event"":""focus"",""trial"":6,""time"":245627},{""event"":""blur"",""trial"":6,""time"":258984},{""event"":""blur"",""trial"":6,""time"":258984},{""event"":""focus"",""trial"":6,""time"":262964},{""event"":""focus"",""trial"":6,""time"":262964},{""event"":""blur"",""trial"":7,""time"":283008},{""event"":""blur"",""trial"":7,""time"":283008},{""event"":""focus"",""trial"":7,""time"":317822},{""event"":""focus"",""trial"":7,""time"":317822},{""event"":""blur"",""trial"":7,""time"":318583},{""event"":""blur"",""trial"":7,""time"":318583},{""event"":""focus"",""trial"":7,""time"":320784},{""event"":""focus"",""trial"":7,""time"":320785},{""event"":""blur"",""trial"":8,""time"":324717},{""event"":""blur"",""trial"":8,""time"":324717},{""event"":""focus"",""trial"":8,""time"":373222},{""event"":""focus"",""trial"":8,""time"":373222},{""event"":""blur"",""trial"":8,""time"":412958},{""event"":""blur"",""trial"":8,""time"":412958},{""event"":""focus"",""trial"":8,""time"":420740},{""event"":""focus"",""trial"":8,""time"":420740},{""event"":""blur"",""trial"":8,""time"":511727},{""event"":""blur"",""trial"":8,""time"":511727},{""event"":""focus"",""trial"":8,""time"":530046},{""event"":""focus"",""trial"":8,""time"":530046}]",1920,1080,NA,3,3,4,6,19,6,4,"Advice Alliance","Y","Y","N","Y",220997,"Slightly oppose","Strongly favor","Strongly oppose","Strongly oppose","Neutral","Strongly favor","Strongly oppose","Somewhat oppose","Somewhat favor","Neutral","Slightly oppose","Somewhat favor","Neutral","Slightly favor","list(value = c(""White"", ""NH-PI"", ""AI-AN""))","19","0","Very conservative","Two year college degree","Prefer not to answer","m","NULL","$200,000 or more","6","Widowed","Very conservative","","1",1
"310",58641,"survey-html-form",7,323699,"0.0-3.0-0.4","l5ev1oqaumm6ovy","Chrome",103,TRUE,"[{""event"":""blur"",""trial"":1,""time"":12684},{""event"":""blur"",""trial"":1,""time"":12684},{""event"":""focus"",""trial"":1,""time"":14355},{""event"":""focus"",""trial"":1,""time"":14355},{""event"":""blur"",""trial"":6,""time"":240909},{""event"":""blur"",""trial"":6,""time"":240909},{""event"":""focus"",""trial"":6,""time"":245627},{""event"":""focus"",""trial"":6,""time"":245627},{""event"":""blur"",""trial"":6,""time"":258984},{""event"":""blur"",""trial"":6,""time"":258984},{""event"":""focus"",""trial"":6,""time"":262964},{""event"":""focus"",""trial"":6,""time"":262964},{""event"":""blur"",""trial"":7,""time"":283008},{""event"":""blur"",""trial"":7,""time"":283008},{""event"":""focus"",""trial"":7,""time"":317822},{""event"":""focus"",""trial"":7,""time"":317822},{""event"":""blur"",""trial"":7,""time"":318583},{""event"":""blur"",""trial"":7,""time"":318583},{""event"":""focus"",""trial"":7,""time"":320784},{""event"":""focus"",""trial"":7,""time"":320785},{""event"":""blur"",""trial"":8,""time"":324717},{""event"":""blur"",""trial"":8,""time"":324717},{""event"":""focus"",""trial"":8,""time"":373222},{""event"":""focus"",""trial"":8,""time"":373222},{""event"":""blur"",""trial"":8,""time"":412958},{""event"":""blur"",""trial"":8,""time"":412958},{""event"":""focus"",""trial"":8,""time"":420740},{""event"":""focus"",""trial"":8,""time"":420740},{""event"":""blur"",""trial"":8,""time"":511727},{""event"":""blur"",""trial"":8,""time"":511727},{""event"":""focus"",""trial"":8,""time"":530046},{""event"":""focus"",""trial"":8,""time"":530046}]",1920,1080,NA,1,1,3,2,23,2,8,"GrowthSense","Y","Y","Y","Y",220997,"Slightly oppose","Strongly favor","Strongly oppose","Strongly oppose","Neutral","Strongly favor","Strongly oppose","Somewhat oppose","Somewhat favor","Neutral","Slightly oppose","Somewhat favor","Neutral","Slightly favor","list(value = c(""White"", ""NH-PI"", ""AI-AN""))","19","0","Very conservative","Two year college degree","Prefer not to answer","m","NULL","$200,000 or more","6","Widowed","Very conservative","","1",1
"311",43913,"survey-html-form",3,63102,"0.0-3.0-0.0","lckoemld1qtm731","Firefox",91,TRUE,"[{""event"":""blur"",""trial"":3,""time"":51268},{""event"":""blur"",""trial"":3,""time"":51269},{""event"":""focus"",""trial"":3,""time"":52021},{""event"":""focus"",""trial"":3,""time"":52021},{""event"":""blur"",""trial"":4,""time"":95618},{""event"":""blur"",""trial"":4,""time"":95618},{""event"":""focus"",""trial"":4,""time"":123382},{""event"":""focus"",""trial"":4,""time"":123382},{""event"":""blur"",""trial"":6,""time"":169347},{""event"":""blur"",""trial"":6,""time"":169347},{""event"":""focus"",""trial"":6,""time"":170077},{""event"":""focus"",""trial"":6,""time"":170077},{""event"":""blur"",""trial"":6,""time"":179337},{""event"":""blur"",""trial"":6,""time"":179338},{""event"":""focus"",""trial"":6,""time"":189341},{""event"":""focus"",""trial"":6,""time"":189341},{""event"":""blur"",""trial"":7,""time"":218139},{""event"":""blur"",""trial"":7,""time"":218139},{""event"":""focus"",""trial"":7,""time"":246109},{""event"":""focus"",""trial"":7,""time"":246109}]",1152,648,NA,2,2,2,4,21,4,6,"Bloom Advising","Y","Y","Y","Y",56296,"Somewhat oppose","Strongly oppose","Strongly favor","Somewhat oppose","Strongly oppose","Strongly oppose","Strongly favor","Slightly oppose","Somewhat oppose","Slightly favor","Slightly oppose","Strongly favor","Somewhat oppose","Somewhat oppose","list(value = c(""White"", ""AI-AN""))","47","0","Very liberal","Two year college degree","Prefer not to answer","f","NULL","$125,000 to $149,999","3","Widowed","Very liberal","","1",1
"312",61522,"survey-html-form",4,124653,"0.0-3.0-0.1","lckoemld1qtm731","Firefox",91,TRUE,"[{""event"":""blur"",""trial"":3,""time"":51268},{""event"":""blur"",""trial"":3,""time"":51269},{""event"":""focus"",""trial"":3,""time"":52021},{""event"":""focus"",""trial"":3,""time"":52021},{""event"":""blur"",""trial"":4,""time"":95618},{""event"":""blur"",""trial"":4,""time"":95618},{""event"":""focus"",""trial"":4,""time"":123382},{""event"":""focus"",""trial"":4,""time"":123382},{""event"":""blur"",""trial"":6,""time"":169347},{""event"":""blur"",""trial"":6,""time"":169347},{""event"":""focus"",""trial"":6,""time"":170077},{""event"":""focus"",""trial"":6,""time"":170077},{""event"":""blur"",""trial"":6,""time"":179337},{""event"":""blur"",""trial"":6,""time"":179338},{""event"":""focus"",""trial"":6,""time"":189341},{""event"":""focus"",""trial"":6,""time"":189341},{""event"":""blur"",""trial"":7,""time"":218139},{""event"":""blur"",""trial"":7,""time"":218139},{""event"":""focus"",""trial"":7,""time"":246109},{""event"":""focus"",""trial"":7,""time"":246109}]",1152,648,NA,1,1,4,2,23,2,8,"Econo Consulting Group","Y","Y","Y","Y",56296,"Somewhat oppose","Strongly oppose","Strongly favor","Somewhat oppose","Strongly oppose","Strongly oppose","Strongly favor","Slightly oppose","Somewhat oppose","Slightly favor","Slightly oppose","Strongly favor","Somewhat oppose","Somewhat oppose","list(value = c(""White"", ""AI-AN""))","47","0","Very liberal","Two year college degree","Prefer not to answer","f","NULL","$125,000 to $149,999","3","Widowed","Very liberal","","1",1
"313",31882,"survey-html-form",5,156555,"0.0-3.0-0.2","lckoemld1qtm731","Firefox",91,TRUE,"[{""event"":""blur"",""trial"":3,""time"":51268},{""event"":""blur"",""trial"":3,""time"":51269},{""event"":""focus"",""trial"":3,""time"":52021},{""event"":""focus"",""trial"":3,""time"":52021},{""event"":""blur"",""trial"":4,""time"":95618},{""event"":""blur"",""trial"":4,""time"":95618},{""event"":""focus"",""trial"":4,""time"":123382},{""event"":""focus"",""trial"":4,""time"":123382},{""event"":""blur"",""trial"":6,""time"":169347},{""event"":""blur"",""trial"":6,""time"":169347},{""event"":""focus"",""trial"":6,""time"":170077},{""event"":""focus"",""trial"":6,""time"":170077},{""event"":""blur"",""trial"":6,""time"":179337},{""event"":""blur"",""trial"":6,""time"":179338},{""event"":""focus"",""trial"":6,""time"":189341},{""event"":""focus"",""trial"":6,""time"":189341},{""event"":""blur"",""trial"":7,""time"":218139},{""event"":""blur"",""trial"":7,""time"":218139},{""event"":""focus"",""trial"":7,""time"":246109},{""event"":""focus"",""trial"":7,""time"":246109}]",1152,648,NA,5,5,3,10,15,1,9,"Advice Alliance","N","N","N","N",56296,"Somewhat oppose","Strongly oppose","Strongly favor","Somewhat oppose","Strongly oppose","Strongly oppose","Strongly favor","Slightly oppose","Somewhat oppose","Slightly favor","Slightly oppose","Strongly favor","Somewhat oppose","Somewhat oppose","list(value = c(""White"", ""AI-AN""))","47","0","Very liberal","Two year college degree","Prefer not to answer","f","NULL","$125,000 to $149,999","3","Widowed","Very liberal","","1",1
"314",33992,"survey-html-form",6,190563,"0.0-3.0-0.3","lckoemld1qtm731","Firefox",91,TRUE,"[{""event"":""blur"",""trial"":3,""time"":51268},{""event"":""blur"",""trial"":3,""time"":51269},{""event"":""focus"",""trial"":3,""time"":52021},{""event"":""focus"",""trial"":3,""time"":52021},{""event"":""blur"",""trial"":4,""time"":95618},{""event"":""blur"",""trial"":4,""time"":95618},{""event"":""focus"",""trial"":4,""time"":123382},{""event"":""focus"",""trial"":4,""time"":123382},{""event"":""blur"",""trial"":6,""time"":169347},{""event"":""blur"",""trial"":6,""time"":169347},{""event"":""focus"",""trial"":6,""time"":170077},{""event"":""focus"",""trial"":6,""time"":170077},{""event"":""blur"",""trial"":6,""time"":179337},{""event"":""blur"",""trial"":6,""time"":179338},{""event"":""focus"",""trial"":6,""time"":189341},{""event"":""focus"",""trial"":6,""time"":189341},{""event"":""blur"",""trial"":7,""time"":218139},{""event"":""blur"",""trial"":7,""time"":218139},{""event"":""focus"",""trial"":7,""time"":246109},{""event"":""focus"",""trial"":7,""time"":246109}]",1152,648,NA,4,4,5,8,17,7,3,"Square and Company","N","N","N","N",56296,"Somewhat oppose","Strongly oppose","Strongly favor","Somewhat oppose","Strongly oppose","Strongly oppose","Strongly favor","Slightly oppose","Somewhat oppose","Slightly favor","Slightly oppose","Strongly favor","Somewhat oppose","Somewhat oppose","list(value = c(""White"", ""AI-AN""))","47","0","Very liberal","Two year college degree","Prefer not to answer","f","NULL","$125,000 to $149,999","3","Widowed","Very liberal","","1",1
"315",56703,"survey-html-form",7,247281,"0.0-3.0-0.4","lckoemld1qtm731","Firefox",91,TRUE,"[{""event"":""blur"",""trial"":3,""time"":51268},{""event"":""blur"",""trial"":3,""time"":51269},{""event"":""focus"",""trial"":3,""time"":52021},{""event"":""focus"",""trial"":3,""time"":52021},{""event"":""blur"",""trial"":4,""time"":95618},{""event"":""blur"",""trial"":4,""time"":95618},{""event"":""focus"",""trial"":4,""time"":123382},{""event"":""focus"",""trial"":4,""time"":123382},{""event"":""blur"",""trial"":6,""time"":169347},{""event"":""blur"",""trial"":6,""time"":169347},{""event"":""focus"",""trial"":6,""time"":170077},{""event"":""focus"",""trial"":6,""time"":170077},{""event"":""blur"",""trial"":6,""time"":179337},{""event"":""blur"",""trial"":6,""time"":179338},{""event"":""focus"",""trial"":6,""time"":189341},{""event"":""focus"",""trial"":6,""time"":189341},{""event"":""blur"",""trial"":7,""time"":218139},{""event"":""blur"",""trial"":7,""time"":218139},{""event"":""focus"",""trial"":7,""time"":246109},{""event"":""focus"",""trial"":7,""time"":246109}]",1152,648,NA,3,3,1,6,19,1,9,"GrowthSense","N","N","N","N",56296,"Somewhat oppose","Strongly oppose","Strongly favor","Somewhat oppose","Strongly oppose","Strongly oppose","Strongly favor","Slightly oppose","Somewhat oppose","Slightly favor","Slightly oppose","Strongly favor","Somewhat oppose","Somewhat oppose","list(value = c(""White"", ""AI-AN""))","47","0","Very liberal","Two year college degree","Prefer not to answer","f","NULL","$125,000 to $149,999","3","Widowed","Very liberal","","1",1
"316",62243,"survey-html-form",3,90765,"0.0-3.0-0.0","mgndj445gr5p43z","Chrome",103,TRUE,"[{""event"":""blur"",""trial"":2,""time"":23901},{""event"":""blur"",""trial"":2,""time"":23901},{""event"":""focus"",""trial"":2,""time"":26174},{""event"":""focus"",""trial"":2,""time"":26174},{""event"":""blur"",""trial"":3,""time"":32723},{""event"":""blur"",""trial"":3,""time"":32723},{""event"":""focus"",""trial"":3,""time"":40728},{""event"":""focus"",""trial"":3,""time"":40728},{""event"":""blur"",""trial"":3,""time"":71710},{""event"":""blur"",""trial"":3,""time"":71710},{""event"":""focus"",""trial"":3,""time"":75808},{""event"":""focus"",""trial"":3,""time"":75808},{""event"":""blur"",""trial"":3,""time"":76244},{""event"":""blur"",""trial"":3,""time"":76244},{""event"":""focus"",""trial"":3,""time"":77005},{""event"":""focus"",""trial"":3,""time"":77005},{""event"":""blur"",""trial"":4,""time"":97802},{""event"":""blur"",""trial"":4,""time"":97802},{""event"":""focus"",""trial"":4,""time"":102242},{""event"":""focus"",""trial"":4,""time"":102242},{""event"":""blur"",""trial"":5,""time"":134051},{""event"":""blur"",""trial"":5,""time"":134051},{""event"":""focus"",""trial"":5,""time"":137912},{""event"":""focus"",""trial"":5,""time"":137912}]",1920,1080,NA,1,1,7,2,23,0,10,"Econo Consulting Group","Y","Y","Y","Y",39814,"Neutral","Strongly favor","Strongly oppose","Strongly oppose","Strongly oppose","Strongly favor","Strongly oppose","Strongly oppose","Neutral","Slightly oppose","Slightly oppose","Slightly oppose","Slightly oppose","Neutral","White","33","0","Slightly liberal","Four year college degree","Full-time","f","NULL","$70,000 to $79,999","6","Widowed","Liberal","No.","1",1
"317",42295,"survey-html-form",4,133063,"0.0-3.0-0.1","mgndj445gr5p43z","Chrome",103,TRUE,"[{""event"":""blur"",""trial"":2,""time"":23901},{""event"":""blur"",""trial"":2,""time"":23901},{""event"":""focus"",""trial"":2,""time"":26174},{""event"":""focus"",""trial"":2,""time"":26174},{""event"":""blur"",""trial"":3,""time"":32723},{""event"":""blur"",""trial"":3,""time"":32723},{""event"":""focus"",""trial"":3,""time"":40728},{""event"":""focus"",""trial"":3,""time"":40728},{""event"":""blur"",""trial"":3,""time"":71710},{""event"":""blur"",""trial"":3,""time"":71710},{""event"":""focus"",""trial"":3,""time"":75808},{""event"":""focus"",""trial"":3,""time"":75808},{""event"":""blur"",""trial"":3,""time"":76244},{""event"":""blur"",""trial"":3,""time"":76244},{""event"":""focus"",""trial"":3,""time"":77005},{""event"":""focus"",""trial"":3,""time"":77005},{""event"":""blur"",""trial"":4,""time"":97802},{""event"":""blur"",""trial"":4,""time"":97802},{""event"":""focus"",""trial"":4,""time"":102242},{""event"":""focus"",""trial"":4,""time"":102242},{""event"":""blur"",""trial"":5,""time"":134051},{""event"":""blur"",""trial"":5,""time"":134051},{""event"":""focus"",""trial"":5,""time"":137912},{""event"":""focus"",""trial"":5,""time"":137912}]",1920,1080,NA,5,5,5,10,15,10,0,"Advice Alliance","Y","Y","Y","Y",39814,"Neutral","Strongly favor","Strongly oppose","Strongly oppose","Strongly oppose","Strongly favor","Strongly oppose","Strongly oppose","Neutral","Slightly oppose","Slightly oppose","Slightly oppose","Slightly oppose","Neutral","White","33","0","Slightly liberal","Four year college degree","Full-time","f","NULL","$70,000 to $79,999","6","Widowed","Liberal","No.","1",1
"318",32391,"survey-html-form",5,165456,"0.0-3.0-0.2","mgndj445gr5p43z","Chrome",103,TRUE,"[{""event"":""blur"",""trial"":2,""time"":23901},{""event"":""blur"",""trial"":2,""time"":23901},{""event"":""focus"",""trial"":2,""time"":26174},{""event"":""focus"",""trial"":2,""time"":26174},{""event"":""blur"",""trial"":3,""time"":32723},{""event"":""blur"",""trial"":3,""time"":32723},{""event"":""focus"",""trial"":3,""time"":40728},{""event"":""focus"",""trial"":3,""time"":40728},{""event"":""blur"",""trial"":3,""time"":71710},{""event"":""blur"",""trial"":3,""time"":71710},{""event"":""focus"",""trial"":3,""time"":75808},{""event"":""focus"",""trial"":3,""time"":75808},{""event"":""blur"",""trial"":3,""time"":76244},{""event"":""blur"",""trial"":3,""time"":76244},{""event"":""focus"",""trial"":3,""time"":77005},{""event"":""focus"",""trial"":3,""time"":77005},{""event"":""blur"",""trial"":4,""time"":97802},{""event"":""blur"",""trial"":4,""time"":97802},{""event"":""focus"",""trial"":4,""time"":102242},{""event"":""focus"",""trial"":4,""time"":102242},{""event"":""blur"",""trial"":5,""time"":134051},{""event"":""blur"",""trial"":5,""time"":134051},{""event"":""focus"",""trial"":5,""time"":137912},{""event"":""focus"",""trial"":5,""time"":137912}]",1920,1080,NA,3,3,4,6,19,1,9,"Square and Company","Y","Y","Y","Y",39814,"Neutral","Strongly favor","Strongly oppose","Strongly oppose","Strongly oppose","Strongly favor","Strongly oppose","Strongly oppose","Neutral","Slightly oppose","Slightly oppose","Slightly oppose","Slightly oppose","Neutral","White","33","0","Slightly liberal","Four year college degree","Full-time","f","NULL","$70,000 to $79,999","6","Widowed","Liberal","No.","1",1
"319",32697,"survey-html-form",6,198156,"0.0-3.0-0.3","mgndj445gr5p43z","Chrome",103,TRUE,"[{""event"":""blur"",""trial"":2,""time"":23901},{""event"":""blur"",""trial"":2,""time"":23901},{""event"":""focus"",""trial"":2,""time"":26174},{""event"":""focus"",""trial"":2,""time"":26174},{""event"":""blur"",""trial"":3,""time"":32723},{""event"":""blur"",""trial"":3,""time"":32723},{""event"":""focus"",""trial"":3,""time"":40728},{""event"":""focus"",""trial"":3,""time"":40728},{""event"":""blur"",""trial"":3,""time"":71710},{""event"":""blur"",""trial"":3,""time"":71710},{""event"":""focus"",""trial"":3,""time"":75808},{""event"":""focus"",""trial"":3,""time"":75808},{""event"":""blur"",""trial"":3,""time"":76244},{""event"":""blur"",""trial"":3,""time"":76244},{""event"":""focus"",""trial"":3,""time"":77005},{""event"":""focus"",""trial"":3,""time"":77005},{""event"":""blur"",""trial"":4,""time"":97802},{""event"":""blur"",""trial"":4,""time"":97802},{""event"":""focus"",""trial"":4,""time"":102242},{""event"":""focus"",""trial"":4,""time"":102242},{""event"":""blur"",""trial"":5,""time"":134051},{""event"":""blur"",""trial"":5,""time"":134051},{""event"":""focus"",""trial"":5,""time"":137912},{""event"":""focus"",""trial"":5,""time"":137912}]",1920,1080,NA,2,2,3,4,21,0,10,"GrowthSense","Y","Y","Y","Y",39814,"Neutral","Strongly favor","Strongly oppose","Strongly oppose","Strongly oppose","Strongly favor","Strongly oppose","Strongly oppose","Neutral","Slightly oppose","Slightly oppose","Slightly oppose","Slightly oppose","Neutral","White","33","0","Slightly liberal","Four year college degree","Full-time","f","NULL","$70,000 to $79,999","6","Widowed","Liberal","No.","1",1
